,reviewText,Title
203202,"I really enjoyed this movie. At first I was reluctant to watch it, generally disliking teen movies, but then I remembered it was an 80's film. For some reason, though 'Sixteen Candels' is pretty crude, it doesn't seem to be as blatant or unrealistic as the modern day teen-flicks.The story is about a girl, Samantha (not Sam), who has her &quot;sweet&quot; sixteen. Unfortunately, not even her visiting Grandparents remember it, her crush seems to be completely unaware of her, and all she can console herself with is some freeky freshmen who thinks he is God's gift to women. (Frighteningly, I know a few guys just like that kid.)The acting and everything is fine, but I didn't really think too much about it. I just watched the movie.",N/A
536486,Bridget jones diary is one of the best romantic comedy now!all the actors have done a great job!rene zellweger is bridget jones hugh grant is daniel cleaver and colin firth is mark darcy. rene had a great british accent on the movie despite the anger of the british that said they wanted a british actress as the role of bridget.hugh grant is daniel cleaver the boss of bridget hugh played &quot;not nice guy&quot; as he used to play in his movies and colin firth played mark darcy the serious lawyer!I loved the parts when mark darcy wore the cloths his mama gave him in christmas and when daniel and mark had this fight that was hillrious.It is a great movie and u won't be dissapointed of it!,Bridget Jones's Diary
672262,"I have the UK (PAL) version of this title. The running time is 60 min, with bonus material 30 min. The content of the main material is silimar with Genesis: A History (video/LD). There are interviews with past and present members (Ray Wilson also). Some footage of live concerts are here as well, although not as many as A History. Banks, COllins &amp; Rutherford played some songs in acoustic inside their studio. This is a surprise because it was recorded in 2000 (Collins left the band in 1996 or 1998).In the bonus material, some performance were made by the trio again. ALso interview with Banks about the process in creating Lamb, SUpper's Ready, etc. Hackett also played Horizons. Bruford, Thompson &amp; Stuermmer also were interviewed about their involvement as hired musicians.There is one thing that bothers me: WIlson didn't get enough space to express his feeling about Genesis. His performance with Genesis were not exploited at all. Banks and Rutherford didn't talk much about Wilson. I wished there were more on this last vocalist.It's really a good material and all Genesis fan should have this.",N/A
352662,Another of universal's films that have stood the test of time...desert..wind blowing...great monsters..original..great sound effects. this movie is just pure entertainment...if you are a fan of the 50's scfi...  grab your kids and watch with them..i guarantee they will enjoy....,Monolith Monsters VHS
536850,"OK, now I'll admit to sort-of liking the first installment, if for no other reason than it was a reasonably entertaining couple of hours.The sequel, however takes &quot;suspension of disbelief&quot; and throws it off a cliff. I would point out some of the plot holes, but I'm still trying to figure out if there ever really was a plot in the first place. Sure the CGI graphics were interesting, but what's the point?There were what, a quarter million or so members of the 'Medjai' in that valley scene just waiting to go up against the Scorpion King's unholy army? Just take a few riders on a ridge over looking a valley, and paint in CGI replicas until you run out of room in the frame.Oh yeah, the DVD is also chock full of self-serving promo junk like stuff for the Scorpion King movie and some hokey-looking Universal Studios attraction. There's a commentary track, but I don't think I could stand to sit through it again.And the upcoming &quot;Scorpion King&quot; looks even better.....",The Mummy Returns VHS
94261,"Same dark vision and atmospehre as the 1989 original, but the cast of characters is somewhat different. I liked the first one a little better. But the little penguins, with rockets strapped to their backs, are awefully cute and give this movie an extra star in my book. Everyone delivers are solid performance in this one. But I don't know, if I find any of the characters likeable anymore, maybe not even Batman. It seems too much like a comic book (which is of course the source of all this: characters seem to be interested only in fighting each others.",N/A
503512,"This is another wonderful collection of DVD's. They have added many deleted scenes to these movies which makes a few things a little clearer about what was happening in the movie. Some of the scenes are actually pretty cool. There are tons of extras in regards to interviews and behind the scenes stuff to keep your attention for hours. If you are a fan of the Slien series, then don't miss out on this wonderful collection.",N/A
294595,"For those of you who haven't seen Big Trouble in Little China--Stop whatever you're doing right now and go get it.  This movie is terrific.  It is one of those two in the morning with a big bucket of popcorn movies.  It has got everything, action, ..., laughs and all with this self-depreciating smirk that is absolutely refresing in an evironment of too-cool-for-you hollywood [stuff].  Kurt Russel (who is an overlooked but extremely talented actor) gives a tour-de-force performance that holds the whole movie together.  Not many people would say this, but it is entirely his effort that makes this movie worthwhile.  His character, the inflated Jack Burton, is quite frankly a total loser.  This fact is entirely obvious to everybody but him and his persistance in percieving himself as totally cool despite all evidence to the contrary is what makes him so endearing.  Not only is he not cool, but he insists on proclaiming his coolness with this exagurated John Wayne swagger that ends up making a mockery of everything and everybody.  In the end, he does become sort of cool just by sheer force of will, it happens sort of by random and it is, amazingly, totally believable.  It seems perfectly natural when his coolness is achieved and acknowledged, and the inevitablity of this conclusion is summed up best by Jack Burton's own assessment, ""It's all in the reflexes!""",N/A
67194,"This is Jan De Bont . . . This film is jan De Bont on drugs.  Why would he take a perfectly PERFECT supernatural novel, freak around with it til it made no sense and then film what is, in effect, an expensive &quot;carnival-level&quot; spook-house story?  Another example of Hollywood's fetish with drugs, no doubt.  This has NOTHING in common with one of the most superior novels ever written (on which it CLAIMS to be based).  I think Jackson ought to come back and haunt De Bont for this travesty.  Is THIS what happens when you are apportioned 150 trillion dollars for special effects and 2-cents for screenplay development/scriptwriting?  For the most honest to the book and TRULY chilling version, check out Robert Wise's 1963 The Haunting which delves into the psychology of all involved: who -- or what --is really haunted?  If you are stuck in the &quot;I need to see blood and an intestine swinging from the chandelier&quot; mode, just stick to your &quot;Jason&quot; movies.  If you are into intellectual and philosophically based tales, Wise is &quot;da man&quot;.",N/A
538804,"""Blow"" is a very good biopic on the life of cocaine kingpin George Jung (Johnny Depp) who rose to prominence in the 1980's as one of the largest cocaine traffickers in the United States.  The story is an interesting character study of Jung, who started selling marijuana to pay some bills and found that demand continued to outpace his ability to supply until he had built a cocaine empire.In an interview from prison included on the DVD, Jung states that the story was very true to actual events and that in certain cases it was like a flashback.  Jung appears from this interview to be a hapless soul who was willingly swept along by a riptide of forces that were beyond his sway, which is exactly how Depp portrayed him.Johnny Depp is an excellent character actor who relishes playing odd and offbeat characters.  In this film he gives one of his best and most nuanced performances with a clear understanding of the motivations and circumstances that spun Jung out of control.  He plays Jung with naivet&eacute; rather than giving him the sinister character that one might expect from a drug lord.  After having seen the interview with the real Jung it seems Depp was right on target.Penelope Cruz also expands her horizons, shedding her normally sweet persona to take on the part of Jung's shrewish, drug addicted wife.  Cruz plays the part with great force and emotion, like a woman possessed.  It is a fantastic portrayal of a bitter, self centered woman with a drug problem.Paul Reubens continues his comeback from the ill fated Pee-wee Herman days with a solid portrayal of Derek, the double dealing hair dresser who becomes Jung's primary distributor.  Rachel Griffiths and Ray Liotta also give fine performances as Jung's clueless parents.This character study is well written and sympathetically presented by director Ted Demme.  I rated it an 8/10.  It contains standout performances by both Depp and Cruz and is well worth seeing.",N/A
278289,"A picture-perfect modern-day romance that tells an exciting romantic story, &quot;Ghost&quot; is one of the best romantic films ever made. In it, we see just what lengths someone will go to for their love for someone else, and also shows us that the love we have for someone in our life goes on after death. Director Jerry Zucker, and acting by Patrick Swayze, Demi Moore and Whoopi Goldberg, all make this movie a landmark that everybody knows about.What is so special about the story is the connection between the two romantic leads. Swayze plays Sam Wheat, who, with his longtime girlfriend Molly, is remodeling a penthouse apartment in New York, where they soon live together, completely happy and in love. We have no reason to question the love story angle because the direction and acting tell us from the very beginning the nature of their relationship, and does it in understandable terms. Sam also works for a major banking corporation, where he has a best friend Carl, who seems more than willing to take certain workloads off of Sam's shoulders. One night, Sam and Molly are set upon by a thief, who demands Sam's wallet, and after a struggle, Sam is left with a fatal gunshot wound. Of course, being dead, he is now a ghost, and must watch as Molly comes to the realization that her lover is dead.The acting of these two actors is what makes all of this incredibly affecting, most especially Molly's coping with Sam's sudden exit from her life. She keeps his personal things, as well as any little scrap of paper or memory she can hold onto, with Sam watching all of this from behind her shoulder and Carl trying his best to comfort and console her. Sam soon pays a visit to a con artist medium named Otta Mae Brown, played by Whoopi Goldberg, who is the only person that Sam is able to talk to. The comedy of the movie really picks up as we are given scenes of Brown walking in the streets arguing with the air, talking to the walls, and having hissy fits with Sam in public. Goldberg is really given a chance to shine in this role, playing out some of her best lines and material ever.Comedy then mixes with drama and action as the plot reveals that Carl was a mastermind behind a murder conspiracy. Carl is in desperate need of money, and when he found out that Sam was in charge of a four million dollar bank account, he hired a hitman to have Sam killed in order to try and take over the account and steal the money. As he further tries to worm his way into Molly's life, Sam becomes more and more determined to try and find a way of reaching her aside from giving Otta Mae instructions on what to say to her. Swayze is able to give us a powerhouse performance here, as his character sits back and can do nothing to physically protect his love. He feels weak, helpless, and these emotions are played out brilliantly.The film won an Academy Award, one of two, for Best Original Screenplay for 1990. The script is a melting pot of many different elements: comedy that comes from the relationship of Otta Mae and Sam's collaboration, supernatural elements stemming from the ghost angle, thriller techniques that reside in the mystery of Sam's death and Carl's intentions, and most important, the love story that Molly and Sam live out, which serves as the basis for everything that happens. It has a little bit of everything for everyone, which gave diverse audiences what they wanted and made it a sheer success among people.Demi Moore and Patrick Swayze both give excellent performances that keep the love story going. They both have a chemistry that never stops or staggers the film, but keeps it going. Whoopi Goldberg is Otta Mae Brown, a role she was born to play and for which she won an Academy Award for Best Supporting Actress. Her comic genius and diverse areas of acting play a major role, and sometimes become the heart of the film. Tony Goldwyn plays the conniving Carl, and does so effectively. He is one of those few people in a movie that the audience can truly despise for his crimes, and when the ending comes, it is pure satisfaction to watch him get what's coming to him.&quot;Ghost&quot; is nothing short of a successful movie, keeping us enthralled with comedic, romantic and thrilling elements, making us believe in things beyond this world. It never stops moving, it is utterly original, and it keeps us at the edge of our seats as well as tugging at our hearts.",N/A
71865,"The only thing good about &quot;American Psycho&quot; was Christian Bale's wonderful portrayal of the twisted Patrick Bateman. Otherwise, this movie went on and on aimlessly as we watch Batemen torment one victim after another until he has a nervous breakdown and then the movie ends.  This film has a promising plot, but is missing someting vital. It was an empty film. I suggest &quot;A Clockwork Orange&quot; if you want a better movie under the same genre.",American Psycho VHS
167187,"This 20 minute easy-to-do yoga video is excellent for beginners, busy people, couch potatoes, for people who fear to be too old to improve their physical abilities, and for busy moms as well as active children. This video could do wonders for mothers after a hectic day. It could also help kids to calm down--at least for 20 minutes--.  And it could provide some fun time for both, parent and child, if practiced together.I practice this 20-minute yoga workout every day.  In this video, all elements beautifully intertwine to soothe your body and mind. The music is beautiful! It's soft and completely relaxing. The tender sunrays of the sunset over the quiet sands of the Death Valley give you a deeper sense of peace.  And Patricia Walden's white leotard and her slender body also bring the same sense of calmness.I find so much enjoyment in this video, that I also practice it in the mornings. After my a.m., p.m. yoga workout, I feel more alert and more focused. Ready for a new day.  I could roar like a lion.  You should try to do it yourself.  It`s easy! Do it right after you wake up. Simply set up your alarm clock 20 or 30 minutes earlier. By the end of the day you will be glad you did it.This video includes a:  -4 minute centering series to quiet the body and mind.  -13 minute P.M. workout stretches the body.  -3 minute guided relaxation revitalizes the mind.I highly recommend ""p.m. yoga for beginners"". Best of luck...",P. M. Yoga for Beginners VHS
38241,"Anderson takes a stab at critics who say this film is too long in this DVD edition. But, really, Paul, they've got a point.Now, I don't want to detract from this film's good points. There are many. The opening sequence is fantastic. It does what opening sequences should - get your complete attention. Tom Cruise, I hate to say, is terrific. So is the rest of the cast, particularly Jason Robards and Phil Hoffman. Speaking of which, Jason Robards' monolgoue near the end of this film is an actor's dream. It's a remarkable piece of writing.However, there comes a point in this film where you start to feel your chair. And that's when you realize : &quot;This is taking too long.&quot; This film could have been trimmed by twenty minutes pretty easily, and it would've been just as strong, if not more so.As for the DVD, there's some good extras in here worth enjoying.This is not a bad addition to any film library, and will probably be used to teach film students their craft someday. Worth buying...",N/A
388791,I watched this adaptation when it was on TV several years ago and was absolutely enchanted. I bought the video as soon as I could and I haven't stopped watching it since.Jennifer Ehle and Colin Firth do a wonderful job as Elizabeth and Darcy and the supporting roles are well cast and brilliantly acted. I don't have any criticisms of it and have thoroughly enjoyed watching it time and time again. The only problem is once you start watching it you can't stop. I can only urge you to buy it because its brilliant.,Jane Austen's Pride and Prejudice Six Piece Collector's VHS
232528,"Clearly, this is not one of those movies that can be universally recommended: it's slow pace and subject matter clearly place this film in a category that's not easily accessible to all viewers. The trailer for this film is available at the Internet Movie Database, and if it doesn't completely turn you off, you probably will enjoy &quot;Death in Venice&quot;The film is elegantly shot, and it's pacing is so elegaic, you can feel the protagonist slowly loisng his will to fight against his worst instincts. Bogarde's twitchy performance is hugely watchable, and, for such a slow movie with very little dialogue, the big ideas are tossed out in noisy blasts (of course, it helps to have one of the characters as an obnoxious provocateur).Unfortunately, the film suffers from some rather abrupt editing, and the sound mix is awful. The scenery is so important that watching on video is also going to reduce the experience.",N/A
529755,"This movie supports the argument to rent before you buy. The premise sounded intriguing enough; James Spader is a burned out  Los Angeles detective who had let serial killer Keanu Reeves slip through his fingers. Now, some time later and in Chicago, Spader begins to receive pictures of new potential victims that Keanu is &quot;watching&quot;. This sets off a cat and mouse game of, &quot;can Spader get to the girls in time before Keanu strangles them with piano wire&quot;? Oh, one more thing: Marissa Tomei has the thankless role of playing Spader's therapist, and it doesn't take a rocket scientist to figure out she's gonna be the ultimate victim. Here's the thing; I love a good thriller, &quot;Silence of the Lambs&quot;, &quot;Copycat&quot;. This ain't one of them. It asks the viewer to leave all common sense at the door. When the city is alerted to the fact there's a serial killer loose, and they show a picture  on the news of his targeted victim (who works in a shopping mall photo shop),no one happens to call. Excusing the fact there are cops who know what she looks like streaming through the mall. This bit of celluloid pulp makes the Chicago P.D. look like the biggest group of idiots going. Eventually Spader and Reeves have what's supposed to be their big standoff, but the director has Spader playing it so cool we never fear for him. There's no threat at all so consequently no tension. Frankly I've seen more nail biting episodes of &quot;Murder She Wrote&quot;.There's also never any explanations of why Keanu is smitten with Spader. Just some quick speech about them being each other's &quot;yin and yang&quot;. Yet no explanation of why he kills or why Spader.I guess we're supposed to think, &quot;Serial killers don't need a reason, they just are.&quot; Look, I seldom review movies, but I had to warn people about this. It's been a long time since I've seen such a disappointing movie, and I'd hate for people to waste their money on such a offensively stupid flick.",The Watcher
20651,"I just had to give this one five stars.  It's got a little bit of everything.  The plot is very exciting and it tells the story in a very unique Tarrantino-esq fashion.  Katie Holmes is hot, and so is this film. Definitely see it.",N/A
532910,"I loved this movie. I like cheesy movies though, so I want to warn you in advance that this one is a bit cheesy. They used fairly unknown actors and actresses, and to me that was a great idea. No type casting, or expected acting. I love Role Playing Games, and to see some of the identical usage of the game was great! The stunts were well done, and the special effects were pretty good. It, ofcourse, wasn't a perfect movie but compared to everything else I have seen in the last year it has been the best! It was a relief to finally see a movie I couldn't predict the ending of. With the way it ends, it definetly leaves room for a sequel. I hope they make one soon! You should get this if you like action and fantasy.",Dungeons & Dragons
267278,"Directed by Andrew Stone, this 1943 musical is one of the few musicals by a major studio to feature an all-black cast.  The storyline is merely an excuse for all the musical numbers (and there are a LOT of them).  Bill &quot;Bojangles&quot; Robinson plays Bill Williamson who meets lovely Selina Rogers, played by Lena Horne, just after he gets back from the First World War.  Unfortunately their careers get in the way of their ever settling down together.  &quot;Stormy Weather&quot; ends with a big all-star show hosted by Cab Calloway.  Along the way Bill Robinson dances to &quot;Rang Tang Tang&quot; and several other songs, while Lena Horne sings &quot;There's No Two Ways About Love,&quot; &quot;Diga Diga Do&quot; and the show piece title song, &quot;Stormy Weather.&quot;  Bill and Lena also do &quot;I Can't Give you Anything But Love, Baby.&quot;  Fats Waller does &quot;Ain't Misbehavin'&quot; and sings &quot;That Ain't Right&quot; (a Nat &quot;King&quot; Cole song) with Ada Brown.  Cab Colloway conducts his &quot;Rhythm Cocktail&quot; and &quot;Geechy Joe&quot; and there is also the incredible Nichols Brothers (Fayard and Harold) dancing to &quot;The Jumpin' Jive.&quot;  &quot;Stormy Weather&quot; is a wonderful compilation of song and dance.",Stormy Weather VHS
48897,"First off, I'm not much of a fan of Herbert's novel, ""Dune""; just as I am not much of a fan of the book ""A Clockwork Orange"". However in both cases I am a fan of the movies that were based on the literary works of the aforementioned, and feel that the films are actually much better than the books. That isn't to say that I prefer films based on literature more so than the literature itself - in the case of Tolkien's ""The Lord Of The Rings"", I feel no film can compete or be compared. That said the 1984 film, Dune, is as unique, intense, and brilliant a film as can be. Visually, this film is absolutely remarkable. I only read the book once, but this film really brought to life the images I had conjured. The acting talents are equally remarkable, and there are some big, seasoned names here. The special efects are wonderful, especially for the time of its release. The costuming and characters are fairly accurate to the literature, if not originally imaginative. The differences to the literature that are presented in the film work extremely well to complement the overall viewing within the time constraints, especially if one hasn't read the book. Even Toto's musical score (although I could've done without the electric guitar) is terrific. There is little about this film I dislike.I suppose the only draw back to this film would be that it may seem confusing and not descriptive enough in its story telling to certain viewers who haven't read the book - hence the TV version with deleted scenes and narrative added. Frankly, though, I really don't see what people find so confusing about this film. Read the book. I can tell you you'll be a lot more confused by the literature than this film! Besides, mystery makes for a much better experience.The big question I have about this marvelous film is how much responsibility did David Lynch exercise in his direction? I heard from a previous employee of Mr. Lynch's that David was called in at ""the last minute"" to piece everything together. The sets, storyboard, costuming, actors, production and effects staff, etc. had already been assembled ere he arrived. Hmmmm....If you're a fan of fantasy and science fiction, Dune the film is a must see, no matter who directed it.",N/A
71223,"Yes, this is a real gobbler of a movie, but it might have been okay if it were not just another vehicle for Arnold Schwartzenegger.  Arnold, whose emotional range goes from A to B even at the best of times, displays his complete lack of any acting ability at all in a manner that begs the question why Peter Hyams bothered to make the movie at all.  Someone else in the role of Jericho might have been able to make the picture work, but it would have to have been someone of the caliber of Spencer Tracy or perhaps Rod Steiger-- who plays a minor supporting role-- in order to do it.  Poor Mr. Steiger looks embarrassed to be in the film, as well he might.  The movie is an embarrassment to everyone in it.  Except Arnold possibly, and only because when one's only acting method is a gun, everything looks like a shooting range target.  Arnold shoots his guns a lot and grimaces, which is pretty standard.  That said, there are some things that do work fairly well in this movie.  Gabriel Byrne does just fine as the incarnate Satan.  He has some fine moments in the film.  He is pretty much the only one, however, who gets fine moments.  There is a great scene with Jericho and the  incarnate Evil One, where Evil tries to buy Jericho's cooperation.  It is totally wasted with Arnold as the tormented alcoholic hero, because Arnold has no emotional range, but one can see by Gabriel Byrne's attempts to give Arnold something to play off of, that almost any other actor could have made that scene work. One can see a structure there that had potential; alas, however, completely wasted.  Robin Tunney, the damsel in distress, does her best but there is no sense that she is in  desperate self-conflict.  This is absolutely essential to the emotional impact of the story, but it is completely absent.  She screams a lot and looks moderately fetching, and that's about it.  Although the pretense and the rationale for the whole story is contrived and silly, this in itself is not enough to make a movie a failure.  It fails because of the actors [Arnold the hero and Robin Tunney the heroine] and is a textbook example of how important a professional performance is to a film. Without it, a movie like this is all boom and crash, growl and magazine click, grunt and obscene finger gestures-- not worth your time or your money, unless you use it to study failure and learn from it.",N/A
476691,"Volume 10 of the original &quot;Star Trek&quot; DVD series offers up one sure hit and one miss. There is a sense in which &quot;Arena&quot; proves how good Star Trek was, because, well, this is Captain Kirk fighting a guy in a lizard suit (and William Shatner is now 70!). After an unknown ship attacks Cestus III, the Enterprise heads off in hot pursuit. But just as they are about to attack both ships find themselves suddenly frozen in space by the Metrons, a powerful species that refuses to allow violence on their turf. Instead they will let the two captains fight each other on a barren planet: the winner goes home while the loser's ship will be destroyed. Thus Kirk comes face to face with a Gorn in a battle of agility and intelligence versus physical strength and endurance. True, the costume for the Gorn is rather simple, but we do learn the ingredients for gunpowder in this episode, so it has that educational side. This is certainly a memorable &quot;Star Trek&quot; episode. It is not on my personal Top 10 list, but it is close.On the other hand, &quot;The Alternative Factor&quot; is one of those great science fiction ideas that just fails to translate into an effective episode. The Enterprise comes across a strange craft and an agitated being named Lazarus, who claims to be chasing an evil enemy he must destroy. Lazarus insists Kirk must help and when the captain refuses, the strange visitor steals what he needs any way. When Kirk follows he encounters the &quot;evil enemy&quot; of which Lazarus spoke, he turns out to be some sort of &quot;twin&quot; of Lazarus and a very reasonable being. Apparently Lazarus' people have discovered a corridor between the matter and anti-matter universes. When the first Lazarus discovered he had a twin, he went insane. Even more alarming, if the two meet outside the corridor, they will destroy both universes. This would not be a good thing. I have to admit that this is one of those times when I think the logical thing to do would be to simply zap one of the two Lazaruses and avoid the potential destruction of absolutely everything. But that is just me and apparently Kirk was not going to learn this particular bit of wisdom until &quot;The City on the Edge of Forever.&quot; &quot;The Alternative Factor&quot; is long on talk and short on action and is a lesser than stellar Star Trek episode. But as long as this DVD has &quot;Arena,&quot; it is a worthy addition to your collection.",N/A
575097,"Sandman vs. Steve Austin vs. Mickey Whipwreck: Before the actual match Joey Styles shows us some clips that progressed up to this match. Now for the match itself, it was pretty decent, as Mikey and Steve put on a good preformance. Then Sandman came out and took forever to get in the ring, as he had to finish his beer. Then when he got in it was just brawlin' from the point forward. Good match 3/5 StarsTerry Funk vs. Sabu: This was definetly a jaw dropper, as thesae guys put their bodies on the line for the fans. Very brutal match that will have you anticipating the next move. Very twisted ending. 4.5/5 Stars - For brutality!Taz vs. Bam Bam Bigalow: This was the show stealer, you have to get the DVD for this match. I thought it was amazing, and showed how much Bam Bam was mis-used as a WCW and WWF star. Same goes for Taz, who right now Is getting jobbed to just about everyone.Very good ending, which some people have given away, but In case you haven`t read the spoilers, I won`t speak of it. Great match 5/5.The Sandman and Terry Funk vs. Cactus Jack and Shane Douglas: I must have a different ECW Extreme Evolution, because I don`t have this match on my DVD copy. Well onto the match...This was a very good tag match, and Cactus gets TORCHured at the end. This match envolved everything, from chairs to steel guard rails, and so much more. I give the match 3.5/5 Stars.Jerry Lynn and Masato Tanaka vs. Mike Awesome and Justin Credible: This was another one of my favorites, lots of insane dives to the outside. The match was just very good, match had a chair, and a Table involved. Great Match, I could pop this in to watch all the time. I give the match 4.5/5 StarsTajiri vs. Psichosis: I didn`t see what everyone else saw, I like more aerial moves then submissions and holds, but from a Lucha Libre look it was pretty good. I give the match 4/5Francince vs. Beulah: This cat fight was pretty entertaining, for the men. I give this match 4/5 for T&amp;A.Bonus features include:Various Promos, including The Stevester`s(Steve Austin) first debut promo.Talent BiosPlus, you get a Bill Alfonso and Beulah one on one match! Which is very bloody!",ECW
335284,"Nice Dreams might be either C &amp; C's second or third best film.  They have a movie that might seem weird in the first viewing, but it grows on you after a few viewings, each one getting funnier.  And it's not just the funny sequences involving a pot garden, a lizard sergeant or mental patient animals.  It's also the little things, like chats by Cheech and Chong about petty stuff that actually might make sense when you go with the flow (like the discussion on Hippie retirement homes).But that's just an observation on the small things.  Overall, Nice Dreams is a very hilarious film that has all the things you could want in a C &amp; C movie, and while it doesn't quite match up to the brilliance of Up in Smoke, it does many cool things; one of which is bringing Pee-Wee Herman in the mix as the uproarious Hamburger dude.  Love the save the whales song.",N/A
534060,"this is one of my favorite war movies i have seen in the past few years. the sniper showdowns are spectacular. the brutal fight in stalingrad is shown with huge intensity and carnage.the huge fights we see ther show the red armies inadequacy at this stage of the war. it also perfectly shows how the soviet leaders treated their soldiers and officers, with great brutality. the major part of the movie is the showdown between the two expert snipers played by Jude Law and Ed Harris. the love triangle involving rachel weisz joseph Fiennes Jude Law isn't interesting and needlessly distracts us from the more intriuging or important scenes of the movie. nevertheless the stellar casts performaces pushes the movie right along",Enemy At the Gates
53154,"Although not quite as thrilling as his previous pieces, Martin Scorsese still scores with a ""Goodfellas"" goes to Vegas film.I put it this way simply because, part of the appeal is visiting with so much of the same cast as 1990's ""Goodfellas"". Robert DeNiro is our leading man this time, as Sam ""Ace"" Rothstein a character based on the real Frank Rosenthal who'd been there, done that.  Joe Pesci plays an eerily similar character to his ""Tommy DeVito"" sociopath from ""Goodfellas"", as Sams associate with whom NO sane person should associate.Other fun ""mobster"" character actors like Frank Vincent are on tap too.  I personally think Frank is terrific, and has a wonderful presence and look with all that thick silver hair.  He reminds me a bit of Dennis Farina, another great actor who is far more famous.  Frank was classic as ""Billy Batts"" in ""Goodfellas"" and I enjoyed him here as well.  I wish we'd see him more often.The true original, James Woods, effectively plays the smarmy ex-lover to Sharon Stone's ""Ginger"", a Vegas hustler, who marries Sam (DeNiro) for his money and connections.  Love has nothing to do with this marriage as we soon see, when Ginger continues to love  Woods, and much worse.  Stone is believable, albeit melodramatic to the max, as she  entertainingly deteriorates in her marriage to DeNiro.  She deserved her award for this performance.Despite all the good factored into this film, something is intangibly missing here when you compare to ""Goodfellas."" That's why a ""Casino"", great as it is, is so similarly done and themed, it  seems to pale in comparison. I think if we didn't have ""Goodfellas"" to compare ""Casino"" to this one, it would stand out on its own as an original masterpiece.  However, since it's the same director, similar and terrific soundtrack used in the same fashion, nearly identical cast, and mobster theme...you can't HELP but compare!  You kind of feel like Scorsese said, well, it worked once, so let's change a few elements, give the movie a new name, and have ""Goodfellas Revisited.""If ""Casino"" had been first, would we think ""Goodfellas""  paled by comparison?  No, we would say Scorsese topped ""Casino"".  No matter how you slice it, side by side, comparisons would have been made regardless of chronology.  Therefore, once an extraordinary film is made, it seems silly to attempt to recapture THAT magic, NEW magic is always preferable.Despite all that, this film is highly entertaining and definitely worth makng a place for in your movie library.",N/A
163760,"Brad Pitt, Aidan Quinn and Anthony Hopkins shine in this epic film.  There's no point in me telling you the story since many reviewers have already done that, but I will tell you that this a touching film that will require tissues.",N/A
285234,"Burt Lancaster is great as usual, and Tony Curtis plays his part like nobody else could have in this great, dirty little picture.SWEET SMELL OF SUCCESS is so good even Marty &quot;Adam-12&quot; Milner seems like a decent actor.",N/A
108021,I saw the trailer for this film numerous times in the theatre. I thought it was going to be another run of the mill comedy that just happens to take place in a greasy fast food joint. Not even close! This movie is strange and should someday earn cult status. Besides I like watching Drew Barrymore.,Home Fries VHS
587512,"My wife and I saw this movie just last night and it was a very effective thriller, which is exactly what it was supposed to be. And let me warn everyone reading this that if you are a Ripper historian you will be dissappointed, you'd be much better off watching a Discovery channel special. The movie does present most of the murders and facts the way they actually happend but it's Hollywood and so they also changed a few things but, as I previously stated this was never supposed to be a documentary, if you can get over the fact that it's just a very well made thriller you should enjoy yourself emensely. Johnny Depp (Whom I didn't even like until I saw &quot;Sleepy Hollow&quot;) is superb as Inspector Abeline and the man who plays the Ripper does an equally good job as well. In closing let me say that if all you want from this movie is blood and guts, you're likely to be dissappointed there too, because while there is plenty blood on hand (especially the Rippers) this movie also takes time to build it's plot too.  So if you want a good creepy story, I highly recommend seeing this, you won't be dissappointed.",From Hell
535355,"My Opinion: 10 Min. into this movie, I knew I was not going to like it. Hmmm. 10 Minutes into the film... there was a dog smoking a hash pipe, two guys kissing, gratuitous male frontal nudity..etc. Well, if you have not regergitated yet, this is the movie for you! A blatant waste of time. It's sick that the makers of this film would sink so low to laugh at the film's cheap and amatuerish antics.The Short and Sweet: Two (...)(Ashton Kutcher, Sean William Scott) wake up hung-over from a wild night of partying and face reprocutions the next day.The Players: Sean William Scott, Ashton KutcherThe DVD: Not bad. Not Good. Lack Of Features and the ones that are on there are of a lackluster effort.","Dude, Where's My Car?"
671838,"This is my favorite movie, along with &quot;The Deep End of the Ocean.&quot;  It is extremely adorable and very funny.  Perfect for families and animal lovers as I am.  This movie has talking cats and dogs with their own &quot;characters&quot; and &quot;personalities.&quot;  Absolutely hilarious!!!!  Do you want to be a secret agent????",Cats & Dogs
87877,"Having watched &quot;Return of the King&quot;and&quot;Willow&quot;, again,I came tothe conclusion that this film is better than &quot;Willow&quot;(No offense to any &quot;Willow&quot;fans;Remember,this is only a review and theseare only my opinions).Gollum is a villain you love to hate-he'screepy,sneaky and dispicable;he possesses all the qualities that make him a great villain!Frodo is very brave and loyal,and he fights for what's right!The storyline is good,the scenery is well-done and the songs are good.Who needs nelwyns when you can have Hobbits?",N/A
